id_escola,nome_escola,rede,etapa,mesorregiao,municipio,ano,ideb,taxa_aprovacao,taxa_evasao,professores_por_aluno,infraestrutura_indice,internet_mbps,inclusao_ne_indice,paridade_genero,prof_math,prof_port,frequencia,lat,lon
10119,Escola Estadual Ariano Souto,Estadual,Médio,Sertão,Patos,2021,4.06,88.4,6.96,0.082,0.82,62.7,1.0,1.0,0.77,0.66,92.8,-6.48204,-35.92481
10119,Escola Estadual Ariano Souto,Estadual,Médio,Sertão,Patos,2022,4.55,83.8,7.17,0.075,0.96,44.6,0.8,1.0,0.5,0.77,93.7,-6.48204,-35.92481
10119,Escola Estadual Ariano Souto,Estadual,Médio,Sertão,Patos,2023,4.85,85.7,8.31,0.06,0.6,52.6,0.69,0.98,0.49,0.53,83.5,-6.48204,-35.92481
10119,Escola Estadual Ariano Souto,Estadual,Médio,Sertão,Patos,2024,4.57,79.6,6.15,0.065,0.72,45.5,0.94,1.05,0.81,0.7,93.1,-6.48204,-35.92481
10120,Escola Municipal Zélia Albuquerque,Estadual,Médio,Mata,Patos,2019,4.78,80.9,6.74,0.083,0.65,96.9,0.93,0.96,0.64,0.65,90.4,-6.45696,-35.84592
10120,Escola Municipal Zélia Albuquerque,Estadual,Médio,Mata,Patos,2020,4.41,83.3,6.97,0.085,0.61,50.1,0.95,1.03,0.59,0.44,85.3,-6.45696,-35.84592
10120,Escola Municipal Zélia Albuquerque,Estadual,Médio,Mata,Patos,2021,5.06,85.2,5.77,0.07,0.74,56.7,0.8,0.98,0.42,0.66,91.9,-6.45696,-35.84592
10120,Escola Municipal Zélia Albuquerque,Estadual,Médio,Mata,Patos,2022,4.89,88.8,5.86,0.052,0.78,75.2,0.85,0.99,0.62,0.5,95.1,-6.45696,-35.84592
10120,Escola Municipal Zélia Albuquerque,Estadual,Médio,Mata,Patos,2023,5.18,90.8,5.05,0.066,0.71,39.1,0.77,1.0,0.46,0.72,94.6,-6.45696,-35.84592
10120,Escola Municipal Zélia Albuquerque,Estadual,Médio,Mata,Patos,2024,4.72,86.6,6.1,0.085,0.82,60.0,0.82,0.93,0.48,0.55,90.3,-6.45696,-35.84592
10121,Escola Municipal Severino Cavalcanti,Municipal,Fundamental,Sertão,Patos,2019,5.27,77.7,7.13,0.072,0.68,17.6,0.78,0.94,0.66,0.64,97.9,-6.51091,-36.0033
10121,Escola Municipal Severino Cavalcanti,Municipal,Fundamental,Sertão,Patos,2020,5.1,82.4,7.13,0.078,0.72,29.0,0.59,1.08,0.66,0.76,94.2,-6.51091,-36.0033
10121,Escola Municipal Severino Cavalcanti,Municipal,Fundamental,Sertão,Patos,2021,4.88,78.0,5.14,0.096,0.73,43.4,0.98,1.09,0.45,0.78,86.6,-6.51091,-36.0033
10121,Escola Municipal Severino Cavalcanti,Municipal,Fundamental,Sertão,Patos,2022,4.75,76.6,6.14,0.082,0.8,19.7,0.71,0.91,0.48,0.64,95.9,-6.51091,-36.0033
10121,Escola Municipal Severino Cavalcanti,Municipal,Fundamental,Sertão,Patos,2023,5.36,80.0,6.11,0.085,0.75,10.8,0.97,0.88,0.76,0.69,87.6,-6.51091,-36.0033
10121,Escola Municipal Severino Cavalcanti,Municipal,Fundamental,Sertão,Patos,2024,4.97,74.4,4.63,0.074,0.73,29.2,0.66,0.98,0.49,0.72,96.9,-6.51091,-36.0033
10122,Escola Municipal Anísio Carvalho,Estadual,Fundamental,Sertão,Patos,2019,4.77,92.2,3.86,0.07,0.7,47.8,0.73,0.96,0.88,0.79,96.1,-6.50045,-35.95762
10122,Escola Municipal Anísio Carvalho,Estadual,Fundamental,Sertão,Patos,2020,4.64,86.5,5.43,0.075,0.66,41.2,0.74,0.97,0.65,0.71,88.7,-6.50045,-35.95762
10122,Escola Municipal Anísio Carvalho,Estadual,Fundamental,Sertão,Patos,2021,4.95,92.9,3.81,0.074,0.64,68.9,0.69,0.96,0.69,0.89,94.4,-6.50045,-35.95762
10122,Escola Municipal Anísio Carvalho,Estadual,Fundamental,Sertão,Patos,2022,4.83,91.0,4.22,0.083,0.72,61.7,0.82,0.96,0.63,0.56,90.7,-6.50045,-35.95762
10122,Escola Municipal Anísio Carvalho,Estadual,Fundamental,Sertão,Patos,2023,5.14,97.3,3.12,0.069,0.52,85.7,0.78,0.97,0.48,0.72,94.2,-6.50045,-35.95762
10122,Escola Municipal Anísio Carvalho,Estadual,Fundamental,Sertão,Patos,2024,5.07,91.5,3.3,0.093,0.58,73.7,0.74,0.97,0.6,0.6,90.2,-6.50045,-35.95762
10123,Escola Municipal Paulo Freire Albuquerque,Municipal,Fundamental,Sertão,Patos,2019,4.82,95.3,5.07,0.097,0.82,21.7,0.85,1.04,0.58,0.73,94.4,-6.43623,-35.78883
10123,Escola Municipal Paulo Freire Albuquerque,Municipal,Fundamental,Sertão,Patos,2020,4.57,93.1,3.97,0.072,0.74,31.2,0.69,0.99,0.75,0.64,97.7,-6.43623,-35.78883
10123,Escola Municipal Paulo Freire Albuquerque,Municipal,Fundamental,Sertão,Patos,2021,4.86,97.5,2.56,0.072,0.71,31.9,0.77,1.1,0.6,0.5,94.7,-6.43623,-35.78883
10123,Escola Municipal Paulo Freire Albuquerque,Municipal,Fundamental,Sertão,Patos,2022,5.23,91.0,4.87,0.077,0.62,20.7,1.0,1.02,0.58,0.65,93.1,-6.43623,-35.78883
10123,Escola Municipal Paulo Freire Albuquerque,Municipal,Fundamental,Sertão,Patos,2023,4.9,99.5,3.89,0.089,0.61,55.2,0.95,1.0,0.52,0.66,91.9,-6.43623,-35.78883
10123,Escola Municipal Paulo Freire Albuquerque,Municipal,Fundamental,Sertão,Patos,2024,4.8,94.3,2.89,0.063,0.66,42.2,0.81,0.96,0.74,0.58,93.5,-6.43623,-35.78883
10124,Escola Prof. Zélia Cavalcanti,Municipal,Fundamental,Mata,Patos,2019,5.16,81.4,6.31,0.074,0.63,13.1,0.84,1.0,0.78,0.44,91.6,-6.47888,-35.82625
10124,Escola Prof. Zélia Cavalcanti,Municipal,Fundamental,Mata,Patos,2020,5.11,85.6,7.31,0.09,0.54,30.1,0.91,1.03,0.56,0.62,91.3,-6.47888,-35.82625
10124,Escola Prof. Zélia Cavalcanti,Municipal,Fundamental,Mata,Patos,2021,5.32,85.2,5.29,0.094,0.58,44.8,0.85,0.93,0.84,0.74,90.7,-6.47888,-35.82625
10124,Escola Prof. Zélia Cavalcanti,Municipal,Fundamental,Mata,Patos,2022,4.99,85.0,4.82,0.083,0.76,28.3,0.85,1.02,0.54,0.68,86.2,-6.47888,-35.82625
10124,Escola Prof. Zélia Cavalcanti,Municipal,Fundamental,Mata,Patos,2023,5.05,78.7,5.32,0.08,0.59,24.7,0.67,1.0,0.83,0.69,90.8,-6.47888,-35.82625
10124,Escola Prof. Zélia Cavalcanti,Municipal,Fundamental,Mata,Patos,2024,5.08,85.6,3.89,0.081,0.73,35.4,0.79,1.02,0.63,0.63,89.4,-6.47888,-35.82625
10125,Escola Municipal Nabuco Cavalcanti,Municipal,Fundamental,Sertão,Patos,2019,4.95,86.5,5.9,0.071,0.69,28.3,0.66,1.07,0.79,0.74,100.0,-6.48373,-35.90342
10125,Escola Municipal Nabuco Cavalcanti,Municipal,Fundamental,Sertão,Patos,2020,4.82,92.3,4.85,0.068,0.63,41.1,0.72,0.87,0.47,0.65,92.2,-6.48373,-35.90342
10125,Escola Municipal Nabuco Cavalcanti,Municipal,Fundamental,Sertão,Patos,2021,4.81,88.7,4.14,0.08,0.67,40.0,0.64,0.93,0.68,0.63,91.6,-6.48373,-35.90342
10125,Escola Municipal Nabuco Cavalcanti,Municipal,Fundamental,Sertão,Patos,2022,4.9,94.0,3.8,0.081,0.68,30.0,0.73,1.01,0.59,0.48,85.6,-6.48373,-35.90342
10125,Escola Municipal Nabuco Cavalcanti,Municipal,Fundamental,Sertão,Patos,2023,4.94,88.0,5.4,0.079,0.64,42.7,0.66,0.98,0.48,0.7,94.6,-6.48373,-35.90342
10125,Escola Municipal Nabuco Cavalcanti,Municipal,Fundamental,Sertão,Patos,2024,4.82,87.7,5.15,0.077,0.65,23.0,0.74,0.92,0.42,0.61,94.5,-6.48373,-35.90342
10126,Escola Prof. Ariano Queiroz,Municipal,Fundamental,Sertão,Patos,2019,4.15,86.0,6.73,0.067,0.74,16.4,0.61,1.01,0.66,0.6,98.1,-6.35589,-35.95856
10126,Escola Prof. Ariano Queiroz,Municipal,Fundamental,Sertão,Patos,2020,4.26,86.6,6.28,0.067,0.87,38.3,0.78,1.01,0.73,0.69,86.1,-6.35589,-35.95856
10126,Escola Prof. Ariano Queiroz,Municipal,Fundamental,Sertão,Patos,2021,3.78,90.1,6.66,0.076,0.74,32.0,0.72,1.0,0.64,0.59,98.5,-6.35589,-35.95856
10126,Escola Prof. Ariano Queiroz,Municipal,Fundamental,Sertão,Patos,2022,4.03,92.4,6.28,0.064,0.81,19.6,0.67,0.95,0.59,0.73,92.5,-6.35589,-35.95856
10126,Escola Prof. Ariano Queiroz,Municipal,Fundamental,Sertão,Patos,2023,4.72,92.0,4.71,0.072,0.8,11.0,0.7,1.02,0.57,0.79,94.8,-6.35589,-35.95856
10126,Escola Prof. Ariano Queiroz,Municipal,Fundamental,Sertão,Patos,2024,4.86,90.9,6.33,0.086,0.81,13.9,0.77,0.98,0.58,0.6,96.0,-6.35589,-35.95856
10127,Escola Municipal Anísio Cavalcanti,Municipal,Fundamental,Borborema,Patos,2019,5.01,90.4,3.79,0.065,0.61,37.2,0.9,0.97,0.44,0.76,98.7,-6.51829,-35.92187
10127,Escola Municipal Anísio Cavalcanti,Municipal,Fundamental,Borborema,Patos,2020,5.48,99.3,4.23,0.067,0.6,44.5,0.86,0.98,0.55,0.78,94.1,-6.51829,-35.92187
10127,Escola Municipal Anísio Cavalcanti,Municipal,Fundamental,Borborema,Patos,2021,5.07,96.1,4.38,0.076,0.69,34.5,0.78,1.02,0.69,0.66,95.1,-6.51829,-35.92187
10127,Escola Municipal Anísio Cavalcanti,Municipal,Fundamental,Borborema,Patos,2022,5.4,93.2,4.98,0.076,0.69,29.1,0.98,1.03,0.53,0.74,92.5,-6.51829,-35.92187
10127,Escola Municipal Anísio Cavalcanti,Municipal,Fundamental,Borborema,Patos,2023,5.82,95.0,4.46,0.09,0.6,38.5,0.79,1.0,0.61,0.68,89.7,-6.51829,-35.92187
10127,Escola Municipal Anísio Cavalcanti,Municipal,Fundamental,Borborema,Patos,2024,5.11,90.6,4.42,0.081,0.58,30.9,0.54,1.06,0.75,0.72,99.6,-6.51829,-35.92187
10128,Escola Prof. Severino Queiroz,Privada,Médio,Litoral,Patos,2019,4.59,94.5,3.4,0.056,0.63,50.5,0.6,1.06,0.59,0.65,95.0,-6.48566,-35.84195
10128,Escola Prof. Severino Queiroz,Privada,Médio,Litoral,Patos,2020,4.55,83.4,4.13,0.08,0.67,61.2,0.87,0.93,0.53,0.55,93.5,-6.48566,-35.84195
10128,Escola Prof. Severino Queiroz,Privada,Médio,Litoral,Patos,2021,4.95,87.9,4.92,0.072,0.65,54.5,0.62,1.01,0.65,0.71,93.5,-6.48566,-35.84195
10128,Escola Prof. Severino Queiroz,Privada,Médio,Litoral,Patos,2022,4.72,94.0,3.79,0.064,0.62,79.8,0.9,0.99,0.6,0.64,91.8,-6.48566,-35.84195
10128,Escola Prof. Severino Queiroz,Privada,Médio,Litoral,Patos,2023,5.35,91.8,3.05,0.075,0.66,62.9,0.82,0.94,0.62,0.77,87.7,-6.48566,-35.84195
10128,Escola Prof. Severino Queiroz,Privada,Médio,Litoral,Patos,2024,5.17,93.8,2.42,0.08,0.66,77.7,0.89,0.95,0.59,0.52,83.6,-6.48566,-35.84195
10129,Escola Municipal Ariano Carvalho,Privada,Fundamental,Sertão,Patos,2019,4.65,88.7,8.12,0.091,0.62,94.2,0.75,0.95,0.6,0.62,93.0,-6.53118,-35.83724
10129,Escola Municipal Ariano Carvalho,Privada,Fundamental,Sertão,Patos,2020,5.37,81.3,8.05,0.076,0.72,68.1,0.87,1.02,0.42,0.61,88.4,-6.53118,-35.83724
10129,Escola Municipal Ariano Carvalho,Privada,Fundamental,Sertão,Patos,2021,4.59,86.8,9.41,0.074,0.77,57.0,0.95,1.08,0.36,0.69,100.0,-6.53118,-35.83724
10129,Escola Municipal Ariano Carvalho,Privada,Fundamental,Sertão,Patos,2022,5.31,89.2,9.47,0.078,0.7,63.1,0.82,1.02,0.57,0.63,84.3,-6.53118,-35.83724
10129,Escola Municipal Ariano Carvalho,Privada,Fundamental,Sertão,Patos,2023,5.23,85.1,7.28,0.079,0.71,73.9,0.73,0.91,0.55,0.71,97.0,-6.53118,-35.83724
10129,Escola Municipal Ariano Carvalho,Privada,Fundamental,Sertão,Patos,2024,5.43,84.6,9.74,0.083,0.67,41.9,0.96,0.97,0.39,0.61,88.2,-6.53118,-35.83724
10130,Escola Municipal Nabuco Carvalho,Municipal,Fundamental,Agreste,Patos,2019,4.23,96.2,7.51,0.07,0.79,52.3,0.97,1.0,0.75,0.66,86.6,-6.46545,-35.87627
10130,Escola Municipal Nabuco Carvalho,Municipal,Fundamental,Agreste,Patos,2020,4.55,94.2,9.17,0.07,0.72,23.4,0.68,0.98,0.49,0.61,89.2,-6.46545,-35.87627
10130,Escola Municipal Nabuco Carvalho,Municipal,Fundamental,Agreste,Patos,2021,4.53,99.4,8.52,0.095,0.59,55.0,0.86,0.98,0.62,0.76,90.4,-6.46545,-35.87627
10130,Escola Municipal Nabuco Carvalho,Municipal,Fundamental,Agreste,Patos,2022,4.37,91.8,8.3,0.079,0.91,13.8,0.8,1.03,0.48,0.81,85.8,-6.46545,-35.87627
10130,Escola Municipal Nabuco Carvalho,Municipal,Fundamental,Agreste,Patos,2023,4.68,88.5,8.26,0.082,0.7,33.7,0.72,0.93,0.76,0.68,98.2,-6.46545,-35.87627
10130,Escola Municipal Nabuco Carvalho,Municipal,Fundamental,Agreste,Patos,2024,4.88,89.5,7.31,0.091,0.52,17.4,0.6,1.07,0.45,0.7,92.3,-6.46545,-35.87627
10131,Escola Municipal Severino Albuquerque,Municipal,Fundamental,Mata,Bayeux,2019,4.29,96.8,7.49,0.09,0.82,70.5,0.81,1.05,0.57,0.73,90.0,-6.18401,-37.61293
10131,Escola Municipal Severino Albuquerque,Municipal,Fundamental,Mata,Bayeux,2020,3.9,90.3,6.98,0.057,0.61,33.6,0.88,1.05,0.53,0.82,96.8,-6.18401,-37.61293
10131,Escola Municipal Severino Albuquerque,Municipal,Fundamental,Mata,Bayeux,2021,4.52,97.8,6.99,0.094,0.67,23.3,0.62,0.95,0.81,0.77,100.0,-6.18401,-37.61293
10131,Escola Municipal Severino Albuquerque,Municipal,Fundamental,Mata,Bayeux,2022,4.76,91.6,7.29,0.081,0.93,41.9,0.85,1.03,0.63,0.86,91.1,-6.18401,-37.61293
10131,Escola Municipal Severino Albuquerque,Municipal,Fundamental,Mata,Bayeux,2023,4.22,89.3,7.52,0.072,0.81,57.4,0.73,1.0,0.7,0.58,86.4,-6.18401,-37.61293
10131,Escola Municipal Severino Albuquerque,Municipal,Fundamental,Mata,Bayeux,2024,4.7,87.9,6.38,0.078,0.68,5.0,0.88,0.94,0.8,0.61,89.9,-6.18401,-37.61293
10132,Escola Colégio Nabuco Cavalcanti,Estadual,Médio,Litoral,Bayeux,2019,4.64,99.5,9.21,0.077,0.76,35.8,0.69,1.04,0.48,0.62,89.5,-6.05815,-37.54107
10132,Escola Colégio Nabuco Cavalcanti,Estadual,Médio,Litoral,Bayeux,2020,4.31,90.6,5.87,0.056,0.85,60.2,0.8,1.03,0.69,0.62,92.9,-6.05815,-37.54107
10132,Escola Colégio Nabuco Cavalcanti,Estadual,Médio,Litoral,Bayeux,2021,4.74,92.7,6.41,0.077,0.73,59.9,0.98,0.95,0.71,0.72,91.6,-6.05815,-37.54107
10132,Escola Colégio Nabuco Cavalcanti,Estadual,Médio,Litoral,Bayeux,2022,5.05,96.8,7.31,0.07,0.8,35.4,0.79,0.97,0.85,0.74,92.8,-6.05815,-37.54107
10132,Escola Colégio Nabuco Cavalcanti,Estadual,Médio,Litoral,Bayeux,2023,4.69,94.9,7.34,0.066,0.79,52.5,0.67,0.98,0.64,0.72,89.2,-6.05815,-37.54107
10132,Escola Colégio Nabuco Cavalcanti,Estadual,Médio,Litoral,Bayeux,2024,4.82,97.1,6.8,0.054,0.82,38.4,0.8,1.01,0.66,0.74,90.9,-6.05815,-37.54107
10133,Escola Municipal Severino Pessoa,Estadual,Fundamental,Mata,Bayeux,2019,5.06,88.6,2.18,0.059,0.62,78.7,0.63,0.96,0.69,0.67,91.7,-6.19301,-37.52532
10133,Escola Municipal Severino Pessoa,Estadual,Fundamental,Mata,Bayeux,2020,5.6,82.2,4.28,0.085,0.69,59.7,0.69,1.0,0.58,0.64,88.9,-6.19301,-37.52532
10133,Escola Municipal Severino Pessoa,Estadual,Fundamental,Mata,Bayeux,2021,4.93,87.3,3.35,0.079,0.61,75.5,0.91,0.87,0.6,0.54,90.5,-6.19301,-37.52532
10133,Escola Municipal Severino Pessoa,Estadual,Fundamental,Mata,Bayeux,2022,4.92,80.8,4.0,0.095,0.63,29.1,0.75,1.02,0.62,0.57,90.1,-6.19301,-37.52532
10133,Escola Municipal Severino Pessoa,Estadual,Fundamental,Mata,Bayeux,2023,5.22,84.6,2.96,0.088,0.71,52.8,0.68,1.09,0.61,0.42,97.0,-6.19301,-37.52532
10133,Escola Municipal Severino Pessoa,Estadual,Fundamental,Mata,Bayeux,2024,5.51,92.4,2.51,0.081,0.67,89.5,1.0,0.96,0.86,0.76,98.0,-6.19301,-37.52532
10134,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Sertão,Bayeux,2019,4.96,76.3,9.85,0.108,0.85,55.4,0.76,0.97,0.72,0.76,88.2,-6.21652,-37.46192
10134,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Sertão,Bayeux,2020,5.15,78.3,11.06,0.077,0.82,36.8,0.59,1.0,0.53,0.53,96.5,-6.21652,-37.46192
10134,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Sertão,Bayeux,2021,4.89,78.4,10.29,0.075,0.7,5.0,0.72,1.03,0.79,0.62,99.5,-6.21652,-37.46192
10134,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Sertão,Bayeux,2022,5.4,81.1,10.19,0.069,0.8,18.2,0.71,0.93,0.64,0.67,87.4,-6.21652,-37.46192
10134,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Sertão,Bayeux,2023,5.14,80.9,9.56,0.072,0.74,38.9,0.79,1.02,0.53,0.61,91.1,-6.21652,-37.46192
10134,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Sertão,Bayeux,2024,5.03,80.1,9.35,0.083,0.81,56.8,0.82,0.99,0.46,0.82,96.5,-6.21652,-37.46192
10135,Escola Estadual José Lins Cavalcanti,Estadual,Fundamental,Agreste,Bayeux,2019,4.54,81.9,4.6,0.073,0.48,59.6,0.69,0.98,0.79,0.73,93.2,-6.26869,-37.49541
10135,Escola Estadual José Lins Cavalcanti,Estadual,Fundamental,Agreste,Bayeux,2020,4.65,84.0,4.74,0.079,0.51,69.7,0.92,1.0,0.5,0.59,94.9,-6.26869,-37.49541
10135,Escola Estadual José Lins Cavalcanti,Estadual,Fundamental,Agreste,Bayeux,2021,4.44,79.3,5.2,0.087,0.58,39.7,0.83,1.0,0.72,0.7,97.7,-6.26869,-37.49541
10135,Escola Estadual José Lins Cavalcanti,Estadual,Fundamental,Agreste,Bayeux,2022,4.31,79.9,3.69,0.082,0.58,56.0,0.81,0.92,0.52,0.59,100.0,-6.26869,-37.49541
10135,Escola Estadual José Lins Cavalcanti,Estadual,Fundamental,Agreste,Bayeux,2023,4.6,88.6,3.17,0.079,0.6,35.7,0.54,0.94,0.67,0.6,93.6,-6.26869,-37.49541
10135,Escola Estadual José Lins Cavalcanti,Estadual,Fundamental,Agreste,Bayeux,2024,4.98,81.2,4.73,0.062,0.4,61.5,0.75,0.92,0.67,0.61,98.9,-6.26869,-37.49541
10136,Escola Prof. José Lins Albuquerque,Estadual,Fundamental,Borborema,Bayeux,2019,4.99,88.8,1.98,0.074,0.74,71.9,0.7,1.09,0.54,0.78,95.4,-6.23371,-37.5873
10136,Escola Prof. José Lins Albuquerque,Estadual,Fundamental,Borborema,Bayeux,2020,5.07,78.1,1.17,0.083,0.7,62.0,0.48,0.92,0.53,0.71,93.2,-6.23371,-37.5873
10136,Escola Prof. José Lins Albuquerque,Estadual,Fundamental,Borborema,Bayeux,2021,4.94,87.9,1.29,0.084,0.67,57.3,0.96,1.0,0.5,0.7,95.0,-6.23371,-37.5873
10136,Escola Prof. José Lins Albuquerque,Estadual,Fundamental,Borborema,Bayeux,2022,5.39,77.7,1.08,0.076,0.78,68.1,0.87,0.99,0.82,0.66,94.5,-6.23371,-37.5873
10136,Escola Prof. José Lins Albuquerque,Estadual,Fundamental,Borborema,Bayeux,2023,5.46,83.8,0.52,0.067,0.75,63.6,0.81,1.04,0.71,0.65,87.3,-6.23371,-37.5873
10136,Escola Prof. José Lins Albuquerque,Estadual,Fundamental,Borborema,Bayeux,2024,5.62,89.8,0.56,0.075,0.65,48.9,0.77,0.98,0.64,0.67,91.5,-6.23371,-37.5873
10137,Escola Estadual Ariano Souto,Municipal,Médio,Borborema,Bayeux,2019,4.03,93.8,6.23,0.071,0.64,40.6,0.63,0.97,0.78,0.79,90.8,-6.21911,-37.47434
10137,Escola Estadual Ariano Souto,Municipal,Médio,Borborema,Bayeux,2020,4.86,85.6,7.96,0.065,0.69,36.6,0.74,0.99,0.52,0.66,92.7,-6.21911,-37.47434
10137,Escola Estadual Ariano Souto,Municipal,Médio,Borborema,Bayeux,2021,5.03,92.7,8.07,0.067,0.57,32.6,0.76,0.98,0.45,0.71,94.0,-6.21911,-37.47434
10137,Escola Estadual Ariano Souto,Municipal,Médio,Borborema,Bayeux,2022,4.64,85.0,7.01,0.071,0.6,38.3,0.67,1.04,0.64,0.59,94.3,-6.21911,-37.47434
10137,Escola Estadual Ariano Souto,Municipal,Médio,Borborema,Bayeux,2023,4.8,85.6,6.66,0.08,0.79,69.8,1.0,0.9,0.6,0.56,91.0,-6.21911,-37.47434
10137,Escola Estadual Ariano Souto,Municipal,Médio,Borborema,Bayeux,2024,4.76,87.7,5.77,0.088,0.42,11.9,0.77,0.98,0.62,0.65,98.5,-6.21911,-37.47434
10138,Escola Colégio Maria Pereira,Municipal,Médio,Borborema,Bayeux,2019,4.87,85.4,10.08,0.07,0.43,42.9,0.94,0.97,0.75,0.62,92.9,-6.24805,-37.51239
10138,Escola Colégio Maria Pereira,Municipal,Médio,Borborema,Bayeux,2020,4.34,91.0,10.47,0.066,0.52,23.4,0.65,0.99,0.55,0.63,98.5,-6.24805,-37.51239
10138,Escola Colégio Maria Pereira,Municipal,Médio,Borborema,Bayeux,2021,4.7,82.0,7.54,0.075,0.49,60.6,0.81,1.01,0.51,0.78,96.0,-6.24805,-37.51239
10138,Escola Colégio Maria Pereira,Municipal,Médio,Borborema,Bayeux,2022,4.3,89.4,8.51,0.058,0.53,41.0,0.6,1.0,0.48,0.55,92.2,-6.24805,-37.51239
10138,Escola Colégio Maria Pereira,Municipal,Médio,Borborema,Bayeux,2023,4.56,91.8,7.95,0.079,0.52,51.6,0.81,0.94,0.44,0.48,99.4,-6.24805,-37.51239
10138,Escola Colégio Maria Pereira,Municipal,Médio,Borborema,Bayeux,2024,4.42,87.4,8.69,0.051,0.64,48.0,0.81,1.07,0.76,0.37,97.7,-6.24805,-37.51239
10139,Escola Estadual Severino Pereira,Municipal,Fundamental,Mata,Bayeux,2019,4.94,90.0,5.5,0.096,0.74,20.5,0.75,1.02,0.51,0.64,92.8,-6.16231,-37.51898
10139,Escola Estadual Severino Pereira,Municipal,Fundamental,Mata,Bayeux,2020,4.4,86.3,4.6,0.096,0.78,31.0,0.71,1.02,0.24,0.65,89.9,-6.16231,-37.51898
10139,Escola Estadual Severino Pereira,Municipal,Fundamental,Mata,Bayeux,2021,5.17,87.4,3.18,0.075,0.69,28.9,0.82,0.98,0.54,0.55,88.5,-6.16231,-37.51898
10139,Escola Estadual Severino Pereira,Municipal,Fundamental,Mata,Bayeux,2022,4.69,86.9,5.12,0.082,0.79,18.7,0.88,1.0,0.36,0.8,95.5,-6.16231,-37.51898
10139,Escola Estadual Severino Pereira,Municipal,Fundamental,Mata,Bayeux,2023,5.17,90.7,5.1,0.088,0.78,8.1,0.61,1.02,0.77,0.61,87.5,-6.16231,-37.51898
10139,Escola Estadual Severino Pereira,Municipal,Fundamental,Mata,Bayeux,2024,4.69,85.3,4.27,0.099,0.56,25.5,0.79,0.91,0.73,0.66,96.7,-6.16231,-37.51898
10140,Escola Estadual Zélia Albuquerque,Privada,Fundamental,Sertão,Bayeux,2019,5.06,86.4,8.97,0.053,0.51,60.1,0.73,0.93,0.55,0.62,91.8,-6.11369,-37.54009
10140,Escola Estadual Zélia Albuquerque,Privada,Fundamental,Sertão,Bayeux,2020,5.28,88.5,9.08,0.091,0.69,78.5,0.97,0.96,0.53,0.76,94.8,-6.11369,-37.54009
10140,Escola Estadual Zélia Albuquerque,Privada,Fundamental,Sertão,Bayeux,2021,5.06,89.1,7.55,0.101,0.51,55.0,0.75,0.96,0.54,0.61,89.9,-6.11369,-37.54009
10140,Escola Estadual Zélia Albuquerque,Privada,Fundamental,Sertão,Bayeux,2022,5.48,90.1,9.13,0.092,0.59,87.5,0.6,0.92,0.52,0.63,90.8,-6.11369,-37.54009
10140,Escola Estadual Zélia Albuquerque,Privada,Fundamental,Sertão,Bayeux,2023,5.11,85.2,6.56,0.07,0.54,51.8,0.76,0.92,0.56,0.57,91.5,-6.11369,-37.54009
10140,Escola Estadual Zélia Albuquerque,Privada,Fundamental,Sertão,Bayeux,2024,4.72,87.1,7.65,0.089,0.75,66.1,0.77,0.94,0.67,0.75,92.6,-6.11369,-37.54009
10141,Escola Municipal Zélia Queiroz,Privada,Médio,Agreste,Bayeux,2019,4.43,99.3,3.4,0.068,0.65,66.6,0.87,1.02,0.66,0.81,92.8,-6.14624,-37.43563
10141,Escola Municipal Zélia Queiroz,Privada,Médio,Agreste,Bayeux,2020,4.46,99.0,2.98,0.057,0.67,66.4,0.73,0.9,0.52,0.85,89.8,-6.14624,-37.43563
10141,Escola Municipal Zélia Queiroz,Privada,Médio,Agreste,Bayeux,2021,5.29,97.1,2.68,0.079,0.48,90.8,0.74,0.94,0.9,0.67,91.1,-6.14624,-37.43563
10141,Escola Municipal Zélia Queiroz,Privada,Médio,Agreste,Bayeux,2022,4.52,95.0,1.54,0.082,0.68,38.0,0.59,0.93,0.77,0.64,90.8,-6.14624,-37.43563
10141,Escola Municipal Zélia Queiroz,Privada,Médio,Agreste,Bayeux,2023,5.2,96.2,2.94,0.093,0.75,60.8,0.8,0.97,0.33,0.77,98.6,-6.14624,-37.43563
10141,Escola Municipal Zélia Queiroz,Privada,Médio,Agreste,Bayeux,2024,4.86,98.2,3.37,0.077,0.66,63.0,0.74,0.99,0.74,0.97,90.0,-6.14624,-37.43563
10142,Escola Municipal Raquel Queiroz,Municipal,Fundamental,Sertão,Bayeux,2019,4.82,91.1,4.24,0.072,0.58,45.7,0.8,0.96,0.79,0.62,84.0,-6.20234,-37.53995
10142,Escola Municipal Raquel Queiroz,Municipal,Fundamental,Sertão,Bayeux,2020,4.69,86.5,4.5,0.09,0.66,33.8,0.84,0.97,0.69,0.7,90.4,-6.20234,-37.53995
10142,Escola Municipal Raquel Queiroz,Municipal,Fundamental,Sertão,Bayeux,2021,4.42,88.2,3.45,0.086,0.5,34.4,0.92,0.96,0.62,0.53,87.6,-6.20234,-37.53995
